chr	pos	pvalue	maf	conseq
2	9455668	.0059591	.768	0
2	9460234	.0072986	.771	0
2	9460990	.0004296	.789	0
2	9472298	.0003157	.790	0
2	9475337	.0069117	.771	0
2	9480300	.0067291	.771	0
2	9480447	.0068351	.771	0
2	9485145	.0001096	.802	0
2	9490043	.0050503	.668	0
2	9495649	.0076072	.700	0
2	9495665	.0021048	.729	0
2	9499377	.0074412	.700	0
2	9502163	.002732	.728	0
2	9503165	.0022322	.729	0
2	9506019	.0002341	.822	0
2	9509130	.0070595	.700	0
2	9509159	.0024768	.732	0
2	9514917	.0000836	.739	0
2	9515551	.0000127	.723	0
2	9528226	.004954	.922	0
2	9528536	.0026994	.678	0
2	9543852	.0005905	.816	0
2	9546805	.0002752	.816	0
2	9548651	.0004109	.652	0
2	9549753	.0012803	.820	0
2	9549975	.0009606	.819	0
2	9550041	.0017623	.825	0
2	9550446	.0007741	.650	0
2	9550721	.0006969	.650	0
2	9550880	.0018298	.818	0
2	9551713	.0009295	.650	0
2	9551919	.0021434	.816	0
2	9552379	.0008651	.651	0
2	9553163	.0014079	.806	0
2	9553589	.000952	.651	0
2	9554280	.0010846	.651	0
2	9555692	.00139	.819	0
2	9557392	.0040085	.836	0
2	9557636	.0017607	.819	0
2	9558614	.00187	.819	0
2	9559590	.0019128	.819	0
2	9559750	.0018822	.819	0
2	9560346	.0020533	.819	0
2	9560372	.0019008	.819	0
2	9560413	.0013876	.807	0
2	9561039	.0025392	.816	0
2	9561505	.0016778	.820	0
2	9561990	.0018282	.819	0
2	9562263	.0024737	.819	0
2	9562294	.0019078	.819	0
2	9564534	.0052804	.825	0
2	9564823	.0071538	.826	0
2	9566878	.0022648	.645	0
2	9567444	.0079091	.825	0
2	9568445	.0022093	.645	0
2	9569123	.0081852	.826	0
2	9571984	.0030008	.643	0
2	9572888	.002392	.645	0
2	9572928	.0023793	.645	0
2	9573113	.0067398	.825	0
2	9573666	.0075155	.825	0
2	9575793	.0079723	.825	0
2	9576771	.0095382	.826	0
2	9580466	.0021712	.643	0
2	9581660	.0006113	.700	0
2	9581666	.0068526	.825	0
2	9582842	.0087723	.825	0
2	9583044	.0094005	.825	0
2	9585200	.0030097	.646	0
2	9585539	.0056161	.634	0
2	9585705	.0088415	.825	0
2	9585852	.0094629	.825	0
2	9587180	.0088674	.824	0
2	9587434	.0093647	.825	0
2	9588091	.0072856	.824	0
2	9591277	.008168	.805	0
2	9593883	.0017411	.649	0
2	9594764	.0016259	.650	0
2	9617748	.001446	.745	0
2	9618957	.0003291	.701	0
2	9620701	.0002761	.703	0
2	9620740	.0003189	.701	0
2	9627978	.0003591	.707	0
2	9634381	.0003181	.703	0
2	9639826	.0003066	.703	0
2	9642521	.0003035	.703	0
2	9642956	.0002604	.704	0
2	9647091	.0003208	.699	0
2	9647545	.0003973	.698	0
2	9650779	.0002193	.703	0
2	9655260	.0003895	.702	0
2	9657312	.000392	.702	0
2	9657827	.0003903	.702	0
2	9662410	.0003094	.703	0
2	9671810	.0003329	.703	0
2	9673372	.0003269	.703	0
2	9674809	.0003309	.703	0
2	9674852	.0003303	.703	0
2	9676413	.0003402	.703	0
2	9679356	.0002221	.703	0
2	9686440	.0002902	.704	0
2	9690775	.0002558	.705	0
2	9691320	.0002224	.706	0
2	9691386	.0086139	.821	0
2	9694778	.0072872	.822	0
2	9695888	.0071944	.821	0
2	9696564	.0096427	.815	0
2	9697067	.0001402	.703	0
2	9697171	.0076122	.817	0
2	9697406	.0046681	.825	0
2	9698115	.0001373	.701	0
2	9699313	.0000246	.659	0
2	9701798	.0049146	.823	0
2	9716613	.0028557	.494	0
2	9717645	.0015318	.490	0
2	9718108	.0018965	.490	0
2	9719800	.0011184	.501	0
2	9719892	.0006626	.798	0
2	9720114	.0004351	.794	0
2	9721896	.0018205	.489	0
2	9722026	.0017432	.490	0
2	9725920	.0018354	.504	0
2	9728574	.0021406	.781	0
2	9728879	.0017094	.489	0
2	9729165	.0020354	.782	0
2	9729708	.0023286	.489	0
2	9729815	.0023039	.489	0
2	9734278	.0045599	.502	0
2	9734350	.0034171	.494	0
2	9735651	.0017898	.500	0
2	9735900	.0048332	.497	0
2	9736874	.0019422	.489	0
2	9737184	.001946	.778	0
2	9738774	.0025597	.497	0
2	9739225	.0018989	.489	0
2	9739429	.0010753	.495	0
2	9739555	.0007872	.484	0
2	9740561	.0017078	.484	0
2	9741463	.0028251	.792	0
2	9741546	.0015039	.504	0
2	9742068	.0011117	.490	0
2	9743134	.0016089	.514	0
2	9746482	.0029077	.788	0
2	9747480	.0023748	.514	0
2	9748042	.0028352	.780	0
2	9749492	.0010596	.774	0
2	9750609	.0004746	.765	0
2	9750730	.0010923	.523	0
2	9752090	.0013043	.786	0
2	9753732	.0026862	.499	0
2	9754086	.0011906	.499	0
2	9754469	.0031017	.503	0
2	9754578	.0041005	.787	0
2	9754888	.0044011	.787	0
2	9755366	.0017831	.494	0
2	9755583	.0011827	.775	0
2	9915476	.0077914	.754	0
2	9916308	.0083617	.754	0
2	9989762	.0018707	.938	0
2	10167128	.0075341	.985	0
2	10618570	.0007737	.815	0
2	10750849	.0053933	.984	0
2	10784272	.0039016	.984	0
2	11127846	.00534	.841	0
2	11150892	.0005315	.800	0
2	11150901	.0003433	.800	0
2	11153472	.0050458	.867	0
2	11154500	.0056379	.865	0
2	11188977	.0093582	.023	0
2	11263752	.0018492	.008	0
2	11289142	.008274	.384	0
2	11298941	.0021761	.650	0
2	11300732	.0051809	.522	0
2	11313137	.0017303	.980	0
2	11482480	.0074266	.026	0
2	11749372	.0083554	.937	0
2	11749482	.0081796	.921	0
2	11753193	.0076761	.746	0
2	11754712	.0068982	.925	0
2	11754809	.0080137	.730	0
2	11829765	.005204	.777	0
2	11831593	.0062566	.778	0
2	11834691	.0082099	.775	0
2	11834722	.0080354	.775	0
2	11835859	.0075871	.775	0
2	11836254	.0083771	.775	0
2	11838546	.0095087	.795	0
2	11841565	.0093754	.767	0
2	11843726	.0076759	.772	0
2	11865066	.0035649	.819	0
2	12010336	.002799	.963	0
2	12017666	.0038593	.956	0
2	12019896	.0076182	.899	0
2	12023749	.0095301	.918	0
2	12024517	.00938	.919	0
2	12025483	.0099012	.918	0
2	12026546	.0093832	.918	0
2	12028031	.0094857	.918	0
2	12048303	.0071594	.907	0
2	12099064	.0041226	.959	0
2	12108433	.0035688	.959	0
2	12153700	.0037166	.982	0
2	12154640	.0032942	.982	0
2	12154757	.0036003	.982	0
2	12154933	.0035857	.982	0
2	12158588	.0035892	.982	0
2	12161252	.0037134	.982	0
2	12162345	.0036909	.982	0
2	12167159	.0034697	.982	0
2	12167183	.0034641	.982	0
2	12167350	.0089612	.955	0
2	12168783	.0031179	.982	0
2	12169022	.003853	.982	0
2	12169876	.0037773	.982	0
2	12170507	.00381	.982	0
2	12170913	.0038078	.982	0
2	12172190	.0038637	.982	0
2	12172768	.0039043	.981	0
2	12173414	.0016365	.983	0
2	12174376	.0039809	.981	0
2	12175652	.0039737	.981	0
2	12180355	.0015039	.984	0
2	12182171	.0045781	.982	0
2	12264317	.0070241	.956	0
2	12386007	.0092595	.873	0
2	12516191	.0021509	.987	0
2	12522342	.0004338	.986	0
2	12580761	.0083173	.725	0
2	12581138	.0023434	.529	0
2	12581296	.0086933	.804	0
2	12582789	.0086585	.726	0
2	12583957	.0083315	.728	0
2	12589208	.0063186	.727	0
2	12589624	.0081688	.726	0
2	12593533	.0084638	.727	0
2	12593542	.0078128	.726	0
2	12594018	.0015731	.541	0
2	12594776	.0027136	.564	0
2	12636856	.0028801	.984	0
2	12754543	.0094729	.911	0
2	12755308	.0095971	.911	0
2	12792159	.0068439	.931	0
2	12792220	.0067326	.931	0
2	12802029	.0034424	.906	0
2	12803454	.0079356	.983	0
2	12803770	.0032221	.907	0
2	12803966	.0030667	.907	0
2	12805571	.0028601	.907	0
2	12805928	.0028573	.907	0
2	12806016	.0028453	.907	0
2	12808063	.0027855	.907	0
2	12809343	.0026826	.907	0
2	12809710	.0026742	.907	0
2	12811991	.0028239	.907	0
2	12817006	.0042438	.907	0
2	12823239	.0059974	.900	0
2	12823341	.0063994	.898	0
2	12898347	.0093746	.901	0
2	12898887	.0082241	.901	0
2	12899335	.0095054	.799	0
2	12901718	.0018685	.780	0
2	12901719	.0069023	.891	0
2	12901881	.0055636	.897	0
2	12901942	.0069712	.896	0
2	12907151	.0099392	.899	0
2	12907238	.0084363	.891	0
2	12940159	.0048153	.943	0
2	13070917	.0021264	.880	0
2	13078994	.0017241	.880	0
2	13082990	.0056177	.981	0
2	13086030	.0017501	.879	0
2	13086160	.0017582	.879	0
2	13089939	.0061279	.009	0
2	13090208	.0019506	.879	0
2	13091764	.0020126	.915	0
2	13091858	.001615	.880	0
2	13092790	.0016588	.879	0
2	13097710	.0028263	.860	0
2	13098419	.00146	.880	0
2	13098856	.0014454	.880	0
2	13102084	.0019107	.878	0
2	13102424	.002385	.876	0
2	13106587	.0020765	.877	0
2	13108204	.0026834	.876	0
2	13109599	.0016239	.880	0
2	13174633	.0031895	.421	0
2	13174634	.003945	.428	0
2	13175187	.0050865	.438	0
2	13177920	.0010891	.427	0
2	13177966	.0012729	.428	0
2	13178133	.0096892	.906	0
2	13181689	.0047544	.911	0
2	13188434	.0096393	.795	0
2	13188748	.0092582	.795	0
2	13190828	.0097411	.796	0
2	13191565	.0050021	.910	0
2	13191614	.0039603	.910	0
2	13193387	.0058389	.910	0
2	13193794	.0055856	.814	0
2	13194054	.0060022	.911	0
2	13194056	.0054345	.910	0
2	13194248	.0045447	.815	0
2	13195144	.0044783	.815	0
2	13195482	.0045165	.815	0
2	13195539	.0045515	.814	0
2	13195757	.0049201	.816	0
2	13195973	.0046373	.815	0
2	13196075	.0059039	.911	0
2	13196909	.0063	.910	0
2	13198155	.0061616	.910	0
2	13199395	.006149	.910	0
2	13199704	.0059967	.910	0
2	13199740	.0039388	.815	0
2	13199750	.0059911	.910	0
2	13200120	.0059308	.910	0
2	13200142	.0045804	.815	0
2	13200491	.0059822	.910	0
2	13201540	.0062739	.911	0
2	13202589	.0059386	.910	0
2	13202931	.005031	.814	0
2	13203274	.0047471	.814	0
2	13203463	.0060385	.910	0
2	13203934	.0073836	.811	0
2	13204511	.0095936	.795	0
2	13205507	.0060035	.910	0
2	13206315	.0060509	.910	0
2	13206512	.0044643	.814	0
2	13206806	.0060509	.910	0
2	13206945	.00606	.910	0
2	13207589	.0060577	.910	0
2	13208809	.0063846	.911	0
2	13209374	.0043833	.814	0
2	13209680	.0046447	.814	0
2	13211024	.004603	.814	0
2	13211074	.0061755	.910	0
2	13211624	.0095498	.794	0
2	13211801	.0003856	.908	0
2	13212065	.0060838	.910	0
2	13212804	.0060463	.910	0
2	13212868	.0061769	.909	0
2	13213291	.0060554	.910	0
2	13213608	.0061066	.910	0
2	13214148	.0060542	.910	0
2	13214367	.0062135	.910	0
2	13214425	.0058894	.814	0
2	13216097	.0061294	.910	0
2	13216547	.0060803	.910	0
2	13218764	.0066107	.910	0
2	13218888	.0066069	.910	0
2	13219565	.0066106	.910	0
2	13219961	.0047043	.815	0
2	13220212	.0061061	.910	0
2	13221529	.0062557	.816	0
2	13221617	.0064338	.911	0
2	13221864	.0067565	.910	0
2	13221928	.0061359	.910	0
2	13222445	.00602	.910	0
2	13222498	.0054851	.910	0
2	13222606	.0060211	.910	0
2	13223470	.0060959	.815	0
2	13223804	.0047104	.910	0
2	13224892	.005905	.910	0
2	13226522	.0060088	.910	0
2	13227367	.0059894	.815	0
2	13227865	.0050749	.807	0
2	13227871	.0063566	.911	0
2	13228138	.0060393	.815	0
2	13228618	.0064194	.911	0
2	13228949	.0061313	.910	0
2	13229100	.0061244	.815	0
2	13230033	.0062703	.815	0
2	13232099	.0062087	.816	0
2	13234265	.0065191	.815	0
2	13235020	.0061196	.815	0
2	13236436	.0063839	.910	0
2	13238044	.0064447	.910	0
2	13238226	.0047853	.807	0
2	13238706	.006464	.910	0
2	13239550	.0065109	.910	0
2	13239743	.0061849	.815	0
2	13239881	.0065242	.910	0
2	13239889	.0065242	.910	0
2	13240098	.006494	.910	0
2	13240109	.0064953	.910	0
2	13241043	.0061865	.815	0
2	13241094	.0065752	.910	0
2	13241396	.0073763	.910	0
2	13241732	.0049501	.806	0
2	13242583	.0074781	.910	0
2	13243243	.0074616	.910	0
2	13243342	.0074196	.909	0
2	13243431	.006869	.815	0
2	13243702	.0066196	.909	0
2	13243716	.0064204	.909	0
2	13243874	.0065865	.909	0
2	13243932	.0048339	.815	0
2	13244115	.0062153	.908	0
2	13244167	.005881	.816	0
2	13244283	.0042701	.815	0
2	13244310	.0044225	.815	0
2	13245345	.0077608	.909	0
2	13246703	.0083315	.909	0
2	13246723	.0069966	.814	0
2	13246957	.007549	.814	0
2	13247212	.0082016	.909	0
2	13247997	.0050411	.822	0
2	13248447	.0069469	.813	0
2	13249283	.0066083	.813	0
2	13249319	.0082723	.909	0
2	13249547	.0084917	.909	0
2	13258636	.0087416	.896	0
2	13258770	.0077629	.909	0
2	13260927	.0077829	.909	0
2	13261416	.0080198	.908	0
2	13266074	.0085012	.909	0
2	13266236	.0085012	.909	0
2	13270347	.0090078	.909	0
2	13278793	.0086854	.909	0
2	13288926	.0087559	.909	0
2	13291226	.0091143	.909	0
2	13299877	.0088347	.909	0
2	13311445	.0090123	.907	0
2	13314477	.0094194	.909	0
2	13317288	.0098946	.909	0
2	13317773	.0099341	.909	0
2	13330614	.0065663	.905	0
2	13965742	.0041987	.962	0
2	13986993	.0070429	.032	0
2	14383978	.0086872	.887	0
2	14596180	.0084407	.615	0
2	14598791	.0088469	.615	0
2	14600896	.0071284	.617	0
2	14606690	.008702	.616	0
2	14612679	.0099942	.617	0
2	14626734	.0077938	.564	0
2	14627184	.0066329	.619	0
2	14628880	.0027447	.574	0
2	14629646	.0055733	.590	0
2	14630232	.001122	.839	0
2	14630235	.0017864	.845	0
2	14631725	.0082733	.570	0
2	14634160	.0072353	.565	0
2	14635059	.0088701	.560	0
2	14635628	.0095058	.560	0
2	14635889	.0055368	.620	0
2	14636238	.0067789	.565	0
2	14636653	.0096886	.609	0
2	14637019	.0097717	.563	0
2	14640349	.0094454	.561	0
2	14646541	.0048473	.730	0
2	14651629	.0086884	.613	0
2	14805595	.0015806	.976	0
2	14886998	.0099743	.961	0
2	14998320	.005666	.980	0
2	15054730	.008381	.981	0
2	15510834	.0019152	.848	0
2	15531993	.0047634	.855	0
2	15650380	.0098972	.856	0
2	15925640	.0050465	.609	0
2	15925717	.0058523	.602	0
2	15926593	.0055921	.602	0
2	15926705	.0066998	.608	0
2	15926773	.0069565	.601	0
2	15927399	.0095851	.505	0
2	15927696	.008396	.628	0
2	15931387	.0036905	.578	0
2	15931402	.0017737	.599	0
2	15932870	.008296	.521	0
2	15933081	.0083224	.521	0
2	15933273	.0076872	.523	0
2	15934555	.0090004	.529	0
2	16137873	.0075445	.960	0
2	16156393	.0076206	.921	0
2	16169773	.0064429	.745	0
2	16182802	.0014591	.706	0
2	16183062	.0029899	.692	0
2	16183815	.0016805	.710	0
2	16183888	.0014742	.707	0
2	16184056	.0017147	.707	0
2	16184121	.0014496	.709	0
2	16184526	.0011582	.703	0
2	16185291	.0015417	.709	0
2	16185663	.0014056	.711	0
2	16185689	.0010799	.710	0
2	16186454	.0057802	.684	0
2	16187413	.0079974	.688	0
2	16187925	.0063882	.683	0
2	16187988	.009074	.690	0
2	16189135	.0098474	.672	0
2	16236788	.0029877	.019	0
2	16251825	.0091859	.238	0
2	16422637	.0037254	.933	0
2	16423161	.0038806	.933	0
2	16425179	.0043478	.933	0
2	16425361	.0037437	.938	0
2	16425741	.0044829	.934	0
2	16426276	.0057826	.933	0
2	16426951	.0065285	.930	0
2	16426975	.0049996	.934	0
2	16427467	.0045733	.933	0
2	16428895	.0046321	.937	0
2	16429140	.0053846	.934	0
2	16430070	.0070022	.934	0
2	16432504	.0072153	.933	0
2	16432798	.0071007	.933	0
2	16434087	.0088669	.933	0
2	16434543	.0055758	.930	0
2	16434813	.0097277	.931	0
2	16435947	.0085631	.932	0
2	16438040	.0047799	.930	0
2	16438076	.0059659	.838	0
2	16667174	.0070895	.019	0
2	16675979	.0077974	.018	0
2	16687322	.0071643	.017	0
2	16690995	.0033218	.017	0
2	16691353	.003052	.017	0
2	16692864	.0027202	.017	0
2	16706503	.0062633	.017	0
2	17029434	.0012352	.008	0
2	17032285	.0099	.769	0
2	17127289	.0099828	.990	0
2	17438394	.0022342	.989	0
2	17493137	.0017523	.970	0
2	17649034	.007344	.434	0
2	17761492	.0025389	.984	0
2	17762793	.0047217	.703	0
2	17764597	.0025344	.984	0
2	17831618	.0095852	.752	0
2	17845296	.0056913	.752	0
2	17846592	.0059222	.751	0
2	17853388	.0075791	.748	0
2	17882649	.0055307	.750	0
2	17882655	.0055367	.750	0
2	17895975	.0048942	.750	0
2	17908130	.0055821	.731	0
2	17911847	.006419	.731	0
2	17958762	.0050969	.758	0
2	17959454	.0032292	.922	0
2	17960461	.0083153	.793	0
2	17973097	.0001794	.342	0
2	17975091	.0002112	.331	0
2	17981319	.0003189	.333	0
2	17983071	.0025677	.743	0
2	17984080	.0043035	.747	0
2	17984255	.0031109	.744	0
2	17986417	.0022707	.746	0
2	17986683	.0023875	.746	0
2	17992235	.008043	.716	0
2	17992964	.0009498	.353	0
2	17998025	.0061183	.482	0
2	17998095	.0067273	.485	0
2	18006243	.0082693	.568	0
2	18007114	.0083632	.573	0
2	18007239	.0092925	.572	0
2	18007313	.0076269	.571	0
2	18007388	.0076037	.571	0
2	18007413	.0075943	.571	0
2	18007581	.0077828	.571	0
2	18007753	.0076668	.571	0
2	18007909	.0067097	.575	0
2	18008139	.009196	.571	0
2	18008545	.0084309	.569	0
2	18013986	.0074037	.757	0
2	18089555	.0023122	.986	0
2	18478101	.000508	.984	0
2	18525068	.0049988	.827	0
2	18885843	.0070476	.981	0
2	19229595	.0025223	.945	0
2	19234534	.0076686	.944	0
2	19238394	.0080207	.943	0
2	19238978	.0099041	.945	0
2	19239145	.0069118	.943	0
2	19239467	.0069658	.943	0
2	19242481	.0043198	.945	0
2	19242739	.0043495	.944	0
2	19242955	.0068729	.943	0
2	19247082	.004847	.942	0
2	19248172	.0051233	.941	0
2	19250778	.003226	.971	0
2	19251866	.0018508	.944	0
2	19251888	.008224	.900	0
2	19252904	.0037399	.902	0
2	19253071	.005494	.879	0
2	19261549	.0014529	.942	0
2	19272693	.0034226	.794	0
2	19280826	.0062688	.916	0
2	19281983	.0058568	.917	0
2	19282036	.0033502	.810	0
2	19286504	.0033458	.818	0
2	19287515	.0034876	.818	0
2	19287594	.0030473	.818	0
2	19288816	.0019858	.819	0
2	19289378	.0061676	.816	0
2	19293640	.0071873	.916	0
2	19297994	.0066814	.817	0
2	19298103	.0037745	.818	0
2	19503814	.0098159	.971	0
2	19710594	.0094648	.717	0
2	19737016	.0056252	.624	0
2	19737711	.0055885	.626	0
2	19739702	.0074864	.543	0
2	19739889	.0076397	.543	0
2	19740563	.0070176	.542	0
2	19743763	.0075963	.520	0
2	19748367	.0091558	.537	0
2	19795923	.0097911	.991	0
2	19812064	.0051822	.008	0
2	19855082	.0056668	.767	0
2	19855598	.0069827	.765	0
2	19856960	.008721	.764	0
2	19858440	.0095411	.764	0
2	19881931	.003733	.729	0
2	19882337	.0046118	.732	0
2	19883290	.0036799	.728	0
2	19883368	.0049188	.732	0
2	19883407	.0061752	.723	0
2	19883495	.0014029	.723	0
2	19884717	.0055005	.731	0
2	19888324	.0099926	.509	0
2	19915265	.0024664	.496	0
2	19916425	.0000303	.925	0
2	19918336	.000084	.920	0
2	19918339	.007488	.528	0
2	19918600	.0086089	.529	0
2	19918761	.0088809	.529	0
2	19919289	.0085171	.529	0
2	19919387	.0095438	.970	0
2	19919883	.008356	.529	0
2	19921769	.0001458	.920	0
2	19923426	.004172	.554	0
2	19924109	.0044957	.554	0
2	19924182	.0045077	.554	0
2	19924223	.0049246	.554	0
2	19924308	.0045257	.554	0
2	19924684	.005301	.555	0
2	19924765	.0053459	.551	0
2	19925635	.0055135	.552	0
2	19925647	.0057125	.552	0
2	19925787	.0050776	.552	0
2	19925805	.0051784	.552	0
2	19925828	.005175	.552	0
2	19925903	.0051496	.552	0
2	19925961	.003238	.560	0
2	19926180	.0057106	.555	0
2	19926242	.0047286	.555	0
2	19926368	.0038561	.555	0
2	19926384	.0040762	.555	0
2	19926460	.0002034	.916	0
2	19926512	.0033473	.555	0
2	19926886	.0002235	.669	0
2	19930167	.0012522	.565	0
2	19930323	.0006265	.550	0
2	19930589	.000571	.559	0
2	19931005	.0012641	.565	0
2	19931143	.001532	.982	0
2	19933380	.0000558	.573	0
2	19933452	.0001094	.617	0
2	19933592	3.45e-06	.647	0
2	19933680	.000053	.572	0
2	19933901	9.28e-06	.632	0
2	19934220	.0000612	.573	0
2	19934280	.0001053	.775	0
2	19934511	.0000592	.574	0
2	19934661	.0000535	.574	0
2	19934766	.0055234	.815	0
2	19934782	.0021144	.709	0
2	19934794	.0006206	.523	0
2	19935033	.0001159	.575	0
2	19935301	9.92e-06	.644	0
2	19935520	8.51e-06	.626	0
2	19936116	.0000997	.575	0
2	19936238	5.95e-06	.646	0
2	19937746	.0001927	.618	0
2	19939626	.000198	.615	0
2	19940086	8.28e-06	.645	0
2	19940758	.0003484	.615	0
2	19941190	.0002444	.615	0
2	19941398	.0002652	.617	0
2	19941758	.0002651	.617	0
2	19942473	1.45e-08	.895	0
2	19945532	.0028432	.679	0
2	19945577	.0004003	.885	0
2	19954038	.0007631	.524	0
2	19967907	.0062861	.893	0
2	19968829	.0059142	.900	0
2	19969526	.0096938	.966	0
2	19988384	.0008004	.966	0
2	19995247	.0004478	.965	0
2	19995470	.0018722	.643	0
2	20006833	.003187	.962	0
2	20011411	.000472	.609	0
2	20013366	.0005755	.611	0
2	20014695	.0005791	.609	0
2	20014876	.0027471	.597	0
2	20017391	.0005923	.609	0
2	20020055	.0085182	.560	0
2	20021754	.0005817	.607	0
2	20021812	.0007771	.607	0
2	20025872	.0004963	.607	0
2	20026369	.0036688	.980	0
2	20027663	.002731	.596	0
2	20030353	.0007121	.609	0
2	20034313	.0005728	.611	0
2	20039356	.005729	.564	0
2	20044936	.0005888	.603	0
2	20045788	.0011316	.976	0
2	20046065	.0005318	.603	0
2	20047659	.0068331	.449	0
2	20048018	.0049046	.443	0
2	20048999	.0045373	.592	0
2	20049701	.0007682	.602	0
2	20050268	.0007702	.602	0
2	20050532	.0005513	.602	0
2	20050793	.000224	.601	0
2	20050853	.0003074	.598	0
2	20054057	.0062025	.871	0
2	20054392	.0095885	.868	0
2	20058602	.0060921	.626	0
2	20406917	.0003736	.758	0
2	20409322	.0032262	.729	0
2	20410622	.0068352	.688	0
2	20411453	.0032923	.682	0
2	20412197	.0042921	.679	0
2	20412526	.0039202	.678	0
2	20412735	.0050154	.676	0
2	20413329	.0054549	.677	0
2	20413454	.00582	.678	0
2	20414258	.006368	.680	0
2	20415158	.0055875	.678	0
2	20415566	.005376	.677	0
2	20417113	.0058969	.676	0
2	20418503	.0065668	.668	0
2	20419112	.0076038	.668	0
2	20419923	.0072866	.668	0
2	20420078	.0072817	.668	0
2	20420130	.0063883	.667	0
2	20420716	.0073362	.668	0
2	20421092	.0061705	.670	0
2	20421871	.0038583	.692	0
2	21030983	.002932	.986	0
2	21052389	.0010547	.987	0
2	21107648	.000223	.973	0
2	21120265	.0000795	.956	0
2	21120842	.0001434	.972	0
2	21121320	.0012506	.962	0
2	21125633	.0004039	.963	0
2	21125848	.0010384	.962	0
2	21127605	.0011046	.962	0
2	21129026	.0003943	.966	0
2	21131717	.0018197	.962	0
2	21135060	.0005729	.027	0
2	21136936	.0021528	.032	0
2	21138195	.0023976	.036	0
2	21140519	.0015047	.028	0
2	21141858	.0014835	.968	0
2	21179426	.0000721	.922	0
2	21182322	.00003	.923	0
2	21183797	.0005661	.934	0
2	21191063	.0000269	.923	0
2	21194868	.0000215	.922	0
2	21195522	.0000209	.922	0
2	21206275	.0000332	.923	0
2	21214832	4.03e-06	.919	0
2	21237786	5.52e-07	.917	0
2	21239661	.0002491	.901	0
2	21239866	.0012348	.907	0
2	21241505	.0007861	.899	0
2	21245367	.0007539	.898	0
2	21246306	.0007454	.898	0
2	21251040	.0003095	.870	0
2	21260601	.0002991	.869	0
2	21261507	.0002045	.871	0
2	21263639	5.61e-08	.843	0
2	21263900	.0001096	.718	0
2	21265518	6.17e-07	.876	0
2	21266223	.0003342	.986	0
2	21267210	5.25e-07	.836	0
2	21267461	.0000452	.718	0
2	21270554	6.53e-08	.839	0
2	21271323	1.24e-07	.840	0
2	21271707	6.58e-06	.868	0
2	21272896	1.94e-06	.863	0
2	21273490	.0000594	.705	0
2	21274167	1.97e-06	.861	0
2	21277922	.0000629	.709	0
2	21277932	.0000593	.710	0
2	21278773	.0000655	.710	0
2	21281097	.0000615	.710	0
2	21281856	8.18e-06	.850	0
2	21281893	.00651	.907	0
2	21282015	.0000664	.710	0
2	21282578	.0000428	.708	0
2	21282902	.0000692	.710	0
2	21285711	.0000631	.710	0
2	21286057	3.09e-08	.791	0
2	21288226	5.08e-08	.812	0
2	21288321	7.81e-08	.811	0
2	21289432	3.83e-08	.810	0
2	21290067	3.17e-07	.802	0
2	21291312	3.73e-08	.810	0
2	21291529	5.74e-08	.814	0
2	21292377	.0001012	.714	0
2	21294039	.0001326	.710	0
2	21294975	5.07e-08	.815	0
